貸出ID, DVD ID,顧客ID,映画ID,貸出日時,タイトル,概要,公開年,レンタル代,カテゴリ名
12759,4193,354,912,2006-02-14 15:16:03.000,TROJAN TOMORROW,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India,2006,2.99,Sci-Fi
12785,4190,145,912,2005-08-19 00:05:49.000,TROJAN TOMORROW,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India,2006,2.99,Sci-Fi
10775,4190,263,912,2005-08-01 20:59:52.000,TROJAN TOMORROW,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India,2006,2.99,Sci-Fi
2945,4193,153,912,2005-06-20 05:49:27.000,TROJAN TOMORROW,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India,2006,2.99,Sci-Fi
6195,4193,319,912,2005-07-11 12:00:32.000,TROJAN TOMORROW,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India,2006,2.99,Sci-Fi
10135,4193,307,912,2005-07-31 21:57:32.000,TROJAN TOMORROW,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India,2006,2.99,Sci-Fi
712,4191,313,912,2005-05-29 04:02:24.000,TROJAN TOMORROW,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India,2006,2.99,Sci-Fi
10047,4195,244,913,2005-07-31 19:07:43.000,TROOPERS METAL,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,2006,0.99,New
4171,4199,476,913,2005-07-07 09:49:04.000,TROOPERS METAL,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,2006,0.99,New
9729,4199,273,913,2005-07-31 08:43:43.000,TROOPERS METAL,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,2006,0.99,New
11507,4197,236,913,2005-08-16 23:26:43.000,TROOPERS METAL,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,2006,0.99,New
15088,4199,377,913,2005-08-22 11:28:26.000,TROOPERS METAL,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,2006,0.99,New
4652,4198,127,913,2005-07-08 09:47:51.000,TROOPERS METAL,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,2006,0.99,New
9162,4198,184,913,2005-07-30 11:21:56.000,TROOPERS METAL,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,2006,0.99,New
15002,4198,242,913,2005-08-22 08:06:00.000,TROOPERS METAL,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,2006,0.99,New
10455,4197,99,913,2005-08-01 09:15:00.000,TROOPERS METAL,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,2006,0.99,New
13856,4196,407,913,2005-08-20 14:49:32.000,TROOPERS METAL,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,2006,0.99,New
7626,4200,450,913,2005-07-28 00:49:01.000,TROOPERS METAL,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,2006,0.99,New
15625,4200,207,913,2005-08-23 07:25:29.000,TROOPERS METAL,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,2006,0.99,New
14929,4195,546,913,2005-08-22 05:32:38.000,TROOPERS METAL,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,2006,0.99,New
7023,4196,303,913,2005-07-27 02:32:44.000,TROOPERS METAL,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,2006,0.99,New
14656,4205,201,914,2005-08-21 19:39:28.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
3642,4204,166,914,2005-07-06 07:18:20.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
13727,4201,85,914,2005-08-20 10:08:53.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
3061,4202,330,914,2005-06-20 13:48:21.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
6296,4202,484,914,2005-07-11 17:34:04.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
14488,4202,75,914,2006-02-14 15:16:03.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
7430,4205,562,914,2005-07-27 17:26:14.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
7846,4201,309,914,2005-07-28 09:21:18.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
6006,4201,399,914,2005-07-11 01:38:42.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
2176,4201,282,914,2005-06-18 00:29:51.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
1287,4204,104,914,2005-06-15 08:41:38.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
14465,4206,262,914,2005-08-21 12:54:22.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
6317,4206,225,914,2005-07-11 18:47:41.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
1672,4206,216,914,2005-06-16 10:37:34.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
14190,4203,517,914,2005-08-21 03:35:21.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
8842,4203,292,914,2005-07-29 23:03:40.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
6568,4203,13,914,2005-07-12 05:45:47.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
1355,4203,499,914,2005-06-15 13:13:59.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
12673,4204,535,914,2005-08-18 19:21:56.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
7064,4204,320,914,2005-07-27 03:53:29.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
10743,4206,197,914,2005-08-01 19:55:09.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
8752,4202,253,914,2005-07-29 19:15:07.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
639,4204,198,914,2005-05-28 18:25:02.000,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,2006,2.99,Travel
1163,4209,592,915,2005-06-14 23:12:46.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
12949,4209,279,915,2005-08-19 05:55:52.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
2650,4211,209,915,2005-06-19 10:21:45.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
4056,4211,360,915,2005-07-07 03:57:36.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
10311,4211,151,915,2005-08-01 04:27:59.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
12984,4211,537,915,2005-08-19 07:06:51.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
8341,4208,309,915,2005-07-29 04:42:01.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
12828,4208,378,915,2005-08-19 01:37:47.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
9717,4207,114,915,2005-07-31 08:24:41.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
14121,4207,417,915,2005-08-21 01:26:33.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
9881,4209,412,915,2005-07-31 13:50:38.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
535,4209,307,915,2005-05-28 06:16:32.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
7041,4212,379,915,2005-07-27 03:18:32.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
3666,4212,347,915,2005-07-06 08:27:43.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
2281,4212,431,915,2005-06-18 06:47:29.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
197,4212,546,915,2005-05-26 06:59:21.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
13140,4210,323,915,2005-08-19 12:35:56.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
7578,4210,332,915,2005-07-27 22:58:17.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
4654,4210,434,915,2005-07-08 09:48:03.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
2976,4210,55,915,2005-06-20 08:09:11.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
61,4210,250,915,2005-05-25 09:01:57.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
15354,4212,412,915,2005-08-22 21:18:59.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
3801,4209,68,915,2005-07-06 15:05:50.000,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,2006,4.99,Action
7813,4216,411,916,2005-07-28 08:08:27.000,TURN STAR,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,2006,2.99,Animation
12165,4215,24,916,2005-08-18 00:53:37.000,TURN STAR,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,2006,2.99,Animation
13251,4216,111,916,2005-08-19 16:48:37.000,TURN STAR,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,2006,2.99,Animation
5992,4216,54,916,2005-07-11 01:06:21.000,TURN STAR,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,2006,2.99,Animation
12958,4214,569,916,2005-08-19 06:19:21.000,TURN STAR,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,2006,2.99,Animation
9058,4214,403,916,2005-07-30 07:15:45.000,TURN STAR,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,2006,2.99,Animation
3535,4214,65,916,2005-07-06 01:32:46.000,TURN STAR,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,2006,2.99,Animation
9656,4215,39,916,2005-07-31 06:00:21.000,TURN STAR,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,2006,2.99,Animation
15192,4213,216,916,2005-08-22 16:06:23.000,TURN STAR,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,2006,2.99,Animation
11066,4213,373,916,2005-08-02 06:58:32.000,TURN STAR,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,2006,2.99,Animation
3944,4213,436,916,2005-07-06 21:34:11.000,TURN STAR,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,2006,2.99,Animation
1391,4213,273,916,2005-06-15 16:11:21.000,TURN STAR,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,2006,2.99,Animation
636,4213,239,916,2005-05-28 17:47:58.000,TURN STAR,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,2006,2.99,Animation
1233,4214,550,916,2005-06-15 04:18:37.000,TURN STAR,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,2006,2.99,Animation
2731,4218,138,917,2005-06-19 15:14:55.000,TUXEDO MILE,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,2006,2.99,Sports
12127,4218,582,917,2006-02-14 15:16:03.000,TUXEDO MILE,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,2006,2.99,Sports
3537,4220,479,917,2005-07-06 01:36:53.000,TUXEDO MILE,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,2006,2.99,Sports
7844,4220,187,917,2005-07-28 09:16:19.000,TUXEDO MILE,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,2006,2.99,Sports
12337,4221,117,917,2005-08-18 07:02:24.000,TUXEDO MILE,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,2006,2.99,Sports
9488,4221,528,917,2005-07-30 23:42:42.000,TUXEDO MILE,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,2006,2.99,Sports
9976,4219,579,917,2005-07-31 16:57:49.000,TUXEDO MILE,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,2006,2.99,Sports
12454,4219,184,917,2005-08-18 11:19:02.000,TUXEDO MILE,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,2006,2.99,Sports
10438,4217,316,917,2005-08-01 08:53:04.000,TUXEDO MILE,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,2006,2.99,Sports
13391,4220,16,917,2005-08-19 22:01:42.000,TUXEDO MILE,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,2006,2.99,Sports
11736,4217,535,917,2005-08-17 08:40:55.000,TUXEDO MILE,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,2006,2.99,Sports
8597,4218,222,917,2005-07-29 12:55:55.000,TUXEDO MILE,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,2006,2.99,Sports
6713,4218,557,917,2005-07-12 13:27:36.000,TUXEDO MILE,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,2006,2.99,Sports
13458,4223,228,918,2005-08-20 00:35:30.000,TWISTED PIRATES,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,2006,4.99,Children
10885,4223,493,918,2005-08-02 00:51:37.000,TWISTED PIRATES,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,2006,4.99,Children
13080,4222,452,918,2005-08-19 10:18:00.000,TWISTED PIRATES,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,2006,4.99,Children
8610,4222,563,918,2005-07-29 13:25:02.000,TWISTED PIRATES,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,2006,4.99,Children
15749,4224,575,918,2005-08-23 12:33:41.000,TWISTED PIRATES,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,2006,4.99,Children
2483,4225,88,918,2005-06-18 21:22:23.000,TWISTED PIRATES,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,2006,4.99,Children
5031,4224,312,918,2005-07-09 02:36:37.000,TWISTED PIRATES,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,2006,4.99,Children
12993,4225,484,918,2005-08-19 07:24:03.000,TWISTED PIRATES,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,2006,4.99,Children
8026,4225,511,918,2005-07-28 16:05:38.000,TWISTED PIRATES,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,2006,4.99,Children
3513,4225,223,918,2005-07-06 00:45:57.000,TWISTED PIRATES,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,2006,4.99,Children
7100,4224,413,918,2005-07-27 05:05:01.000,TWISTED PIRATES,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,2006,4.99,Children
1434,4228,544,919,2005-06-15 18:30:46.000,TYCOON GATHERING,A Emotional Display of a Husband And a A Shark who must Succumb a Madman in A Manhattan Penthouse,2006,4.99,Games
9330,4227,232,919,2005-07-30 17:44:24.000,TYCOON GATHERING,A Emotional Display of a Husband And a A Shark who must Succumb a Madman in A Manhattan Penthouse,2006,4.99,Games
15538,4226,211,919,2005-08-23 04:07:37.000,TYCOON GATHERING,A Emotional Display of a Husband And a A Shark who must Succumb a Madman in A Manhattan Penthouse,2006,4.99,Games
11276,4226,190,919,2005-08-02 14:28:46.000,TYCOON GATHERING,A Emotional Display of a Husband And a A Shark who must Succumb a Madman in A Manhattan Penthouse,2006,4.99,Games
